Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
14,come out and play,Billie Eilish,5233526,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4,2018-11-23,2018-11-30,0.693,come out and play,0.64,210376,0.321,False,https://i.scdn.co/image/addc0b5ca54588003660b0a5388d40ec5bfd7f53,0.0307,0,0.114,-14.604,1,86,0.0931,145.045,4,0.177
15,Happier,Marshmello,5204617,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-23,2018-11-30,0.191,Happier,0.687,214290,0.792,False,https://i.scdn.co/image/600b9b6e68c7d63495d653d544a9bbbbe380f194,0.0,5,0.167,-2.749,1,95,0.0452,100.015,4,0.671
16,Leave Me Alone,Flipp Dinero,5166280,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2018-11-23,2018-11-30,0.107,Leave Me Alone,0.792,195637,0.743,True,https://i.scdn.co/image/f7caed836a2d78b25a8d676d728bf3e6931b7896,0.0,7,0.183,-2.806,1,90,0.0851,150.024,4,0.742
17,SAD!,XXXTENTACION,4955893,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-11-23,2018-11-30,0.258,?,0.74,166606,0.613,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00372,8,0.123,-4.88,1,92,0.145,75.023,4,0.473
18,Better,Khalid,4944259,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-11-23,2018-11-30,0.0765,Suncity,0.596,229320,0.552,False,https://i.scdn.co/image/9bd48984cf147520fd842e7d85e3f5c0169cf213,0.334,0,0.104,-10.278,0,86,0.097,97.949,4,0.112
19,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,4773411,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2018-11-23,2018-11-30,0.0302,Arms Around You (feat. Maluma & Swae Lee),0.703,198903,0.723,True,https://i.scdn.co/image/4743f2d192025d58051f9971d6341778a8b5a587,2.06e-06,9,0.126,-5.45,0,93,0.0412,104.969,4,0.288
20,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,4718915,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2018-11-23,2018-11-30,0.088,FEFE (feat. Nicki Minaj & Murda Beatz),0.931,179405,0.387,True,https://i.scdn.co/image/be75cbd7ac2f383672b53bfd122207d8050cbb68,0.0,1,0.136,-9.127,1,81,0.412,125.978,4,0.376
21,Topanga,Trippie Redd,4695192,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2018-11-23,2018-11-30,0.00587,A Love Letter To You 3,0.755,215364,0.615,True,https://i.scdn.co/image/c45c5821b423f682f3f7e1aeeca8791e7dfd8303,1.75e-06,4,0.109,-8.245,1,85,0.0454,105.955,4,0.039
22,MIA (feat. Drake),Bad Bunny,4666245,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-11-23,2018-11-30,0.0141,MIA (feat. Drake),0.817,210368,0.539,False,https://i.scdn.co/image/cbccfbe35beb8b116b394e3d88a9a8d071185076,0.000496,6,0.099,-6.349,0,96,0.0621,97.062,4,0.158
23,Moonlight,XXXTENTACION,4594926,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-11-23,2018-11-30,0.556,?,0.921,135090,0.537,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00404,9,0.102,-5.723,0,91,0.0804,128.009,4,0.711
24,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4562028,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-11-23,2018-11-30,0.153,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.841,212500,0.798,True,https://i.scdn.co/image/413d80d826a9122a718d2e94898bd2c8e26b32da,3.33e-06,1,0.0618,-4.206,0,97,0.229,95.948,4,0.591
25,10 Freaky Girls (with 21 Savage),Metro Boomin,4482642,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,2018-11-23,2018-11-30,0.588,NOT ALL HEROES WEAR CAPES (Deluxe),0.81,208293,0.353,True,https://i.scdn.co/image/13520a8164400c8e556aa1c365b4381b56a9f421,0.0,6,0.102,-9.931,0,84,0.31,88.031,4,0.0727
26,Better Now,Post Malone,4391679,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-11-23,2018-11-30,0.354,beerbongs & bentleys,0.68,231267,0.563,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,10,0.136,-5.843,1,92,0.0454,145.028,4,0.374
27,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,4301078,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF,2018-11-23,2018-11-30,0.703,Anthology 1956-1980 (Volume 1 & 2),0.691,125827,0.402,False,https://i.scdn.co/image/a310f6c668f69c844c528d18cc6146cecadabf16,0.0,8,0.463,-12.149,1,84,0.0599,139.752,4,0.844
28,Nonstop,Drake,4256664,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-11-23,2018-11-30,0.0164,Scorpion,0.912,238614,0.412,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.013,7,0.104,-8.074,1,89,0.124,154.983,4,0.422
29,Jingle Bell Rock,Bobby Helms,4218309,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,2018-11-23,2018-11-30,0.643,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),0.754,130973,0.424,False,https://i.scdn.co/image/8135cd227ad862cb597379e0195a9824d90a9104,0.0,2,0.0652,-8.463,1,88,0.0363,119.705,4,0.806
30,Money,Cardi B,4083127,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-11-23,2018-11-30,0.00534,Money,0.95,183527,0.59,True,https://i.scdn.co/image/ba63e6d1098b904ebfb41cd692b3b181ffa6e570,0.0,8,0.11,-6.508,0,88,0.29,130.003,4,0.219
31,Falling Down - Bonus Track,Lil Peep,3978398,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2018-11-23,2018-11-30,0.0175,"Come Over When You're Sober, Pt. 2",0.669,196400,0.574,True,https://i.scdn.co/image/8b1f35f28c284c4f143ac0d480420f03ca93c00c,0.00294,4,0.146,-6.442,0,88,0.0286,120.013,4,0.273
32,lovely (with Khalid),Billie Eilish,3946671,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-11-23,2018-11-30,0.934,lovely (with Khalid),0.351,200186,0.296,False,https://i.scdn.co/image/24dbdaab6d32e24df98f7be1e7e012c53232d38f,0.0,4,0.095,-10.109,0,89,0.0333,115.284,4,0.12
33,Santa Tell Me,Ariana Grande,3918460,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2018-11-23,2018-11-30,0.0545,Santa Tell Me,0.506,204093,0.628,False,https://i.scdn.co/image/884e5c491d79a1c8c88b5f6e81556be2ad64915c,0.0,7,0.301,-7.316,1,91,0.173,191.708,4,0.556
34,Fine China,Future,3909645,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2018-11-23,2018-11-30,0.0484,Future & Juice WRLD Present... WRLD ON DRUGS,0.656,141587,0.542,True,https://i.scdn.co/image/679b7d2549b368f53de831ee369db118c64e36cd,0.0,7,0.126,-7.358,1,86,0.323,166.111,4,0.551
35,It's the Most Wonderful Time of the Year,Andy Williams,3832859,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2018-11-23,2018-11-30,0.766,The Andy Williams Christmas Album,0.24,151933,0.598,False,https://i.scdn.co/image/4066536258116f4c6abec1d2ae89a24748a49cd5,0.0,7,0.117,-8.435,1,88,0.037,202.082,3,0.776
36,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,3735708,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2018-11-23,2018-11-30,0.0716,Drip Harder,0.757,194732,0.69,True,https://i.scdn.co/image/8e6d739dd8da743dc9572a239b65b290866f8f6a,0.0,1,0.192,-5.327,0,86,0.282,132.064,4,0.914
37,Taste (feat. Offset),Tyga,3725803,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-11-23,2018-11-30,0.0236,Taste (feat. Offset),0.884,232959,0.559,True,https://i.scdn.co/image/f98d7fb7899b63286d03067e30d47c578e42627a,0.0,0,0.101,-7.442,1,90,0.12,97.994,4,0.342
38,TIC TOC (feat. Lil Baby),6ix9ine,3578216,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,2018-11-23,2018-11-30,0.0115,DUMMY BOY,0.82,135739,0.691,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,0.0,6,0.344,-6.646,0,87,0.0723,142.027,4,0.683
39,KIKA (feat. Tory Lanez),6ix9ine,3574377,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2018-11-23,2018-11-30,0.128,DUMMY BOY,0.745,136032,0.715,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,0.0,1,0.182,-3.368,0,89,0.245,94.513,4,0.342
40,Yes Indeed,Lil Baby,3573526,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-11-23,2018-11-30,0.035,Harder Than Ever,0.964,142273,0.346,True,https://i.scdn.co/image/3b7fd6ea2961e45f1b6031eda466ae1bb3bd30c7,0.0,5,0.108,-9.309,0,85,0.53,119.958,4,0.562
41,Jocelyn Flores,XXXTENTACION,3573518,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-11-23,2018-11-30,0.469,17,0.872,119133,0.391,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,4.13e-06,0,0.297,-9.144,0,89,0.242,134.021,4,0.437
42,Eastside (with Halsey & Khalid),benny blanco,3461848,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-11-23,2018-11-30,0.555,Eastside (with Halsey & Khalid),0.56,173800,0.68,False,https://i.scdn.co/image/0b4a53025421b3a32daac1564765739631ecf365,0.0,6,0.116,-7.648,0,92,0.321,89.391,4,0.319
43,Don't Come Out The House (with 21 Savage),Metro Boomin,3452559,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,2018-11-23,2018-11-30,0.00661,NOT ALL HEROES WEAR CAPES (Deluxe),0.87,168347,0.35,True,https://i.scdn.co/image/13520a8164400c8e556aa1c365b4381b56a9f421,0.000483,1,0.108,-6.082,1,82,0.277,74.963,4,0.175
44,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,3446791,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,2018-11-23,2018-11-30,0.0893,DUMMY BOY,0.761,192405,0.672,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,9.77e-06,1,0.14,-5.887,1,86,0.212,160.077,3,0.437
45,WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,3270802,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS,2018-11-23,2018-11-30,0.0834,DUMMY BOY,0.772,128769,0.812,True,https://i.scdn.co/image/77eb7c17cafe5502e591e1515daa9d67250f9bf0,0.0,0,0.115,-3.995,0,84,0.153,97.407,4,0.655
46,1400 / 999 Freestyle,Trippie Redd,3266811,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,2018-11-23,2018-11-30,0.0079,A Love Letter To You 3,0.825,175954,0.572,True,https://i.scdn.co/image/c45c5821b423f682f3f7e1aeeca8791e7dfd8303,0.0,6,0.113,-6.067,0,83,0.0864,141.991,4,0.568
47,Fuck Love (feat. Trippie Redd),XXXTENTACION,3220758,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-11-23,2018-11-30,0.0172,17,0.797,146520,0.533,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,0.000152,0,0.103,-9.74,0,87,0.0412,131.036,4,0.329
48,Space Cadet (feat. Gunna),Metro Boomin,3204498,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2018-11-23,2018-11-30,0.368,NOT ALL HEROES WEAR CAPES (Deluxe),0.901,203267,0.464,True,https://i.scdn.co/image/13520a8164400c8e556aa1c365b4381b56a9f421,1.71e-05,5,0.238,-9.789,0,84,0.0645,109.004,4,0.638
49,bellyache,Billie Eilish,3191302,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2018-11-23,2018-11-30,0.46,Bellyache,0.695,179172,0.573,False,https://i.scdn.co/image/3ddf39471c26d7902805573e4edc1b8fb3894091,0.0734,4,0.482,-8.597,0,84,0.106,99.939,4,0.408
50,All Girls Are The Same,Juice WRLD,3157282,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,2018-11-23,2018-11-30,0.0769,Goodbye & Good Riddance,0.671,165820,0.529,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.000335,0,0.0856,-7.226,1,77,0.307,161.989,4,0.203
51,idontwannabeyouanymore,Billie Eilish,3155068,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH,2018-11-23,2018-11-30,0.737,dont smile at me,0.483,203569,0.412,False,https://i.scdn.co/image/51643a0259a2c6c983fab42a8f988fd978778cb4,0.0,7,0.116,-8.461,1,88,0.0402,170.163,3,0.247
52,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,3097051,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2018-11-23,2018-11-30,0.0969,Close To Me (feat. Swae Lee),0.574,182623,0.758,True,https://i.scdn.co/image/67f48ce1931947c49ab77eb89a4f7ebf511dfad8,0.0,1,0.395,-5.029,0,91,0.0621,144.111,4,0.492
53,Shallow,Lady Gaga,3091441,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-11-23,2018-11-30,0.371,A Star Is Born Soundtrack,0.572,215733,0.385,False,https://i.scdn.co/image/a4964b89670463b5d0ced3e77c6b80f82a413329,0.0,7,0.231,-6.362,1,90,0.0308,95.799,4,0.323
54,Bohemian Rhapsody - Remastered 2011,Queen,3091331,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2018-11-23,2018-11-30,0.254,A Night At The Opera (Deluxe Remastered Version),0.397,354320,0.396,False,https://i.scdn.co/image/f4111b2cd4d2459cfdf9aad9010d74c97b7e3a68,0.0,3,0.268,-9.91,1,80,0.05,142.913,4,0.227
55,breathin,Ariana Grande,3044843,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-11-23,2018-11-30,0.0211,Sweetener,0.568,198160,0.656,True,https://i.scdn.co/image/64414f252b388c08d7c4f3c3d3fdddaf0b003382,1.37e-05,8,0.213,-5.413,1,88,0.0433,100.049,4,0.364
56,No Stylist,French Montana,3010464,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-11-23,2018-11-30,0.0215,No Stylist,0.765,192172,0.704,True,https://i.scdn.co/image/6bee7f34059ddb30c24c564e5801b78b49de2b9f,0.0,5,0.227,-4.589,0,87,0.127,147.055,4,0.498
57,Lean Wit Me,Juice WRLD,2987358,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk,2018-11-23,2018-11-30,0.0414,Goodbye & Good Riddance,0.665,175755,0.651,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,1,0.0896,-5.515,1,76,0.156,163.935,4,0.237
58,STOOPID,6ix9ine,2981356,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K,2018-11-23,2018-11-30,0.13,STOOPID,0.733,152000,0.63,True,https://i.scdn.co/image/dd41de316ccb69de3c72402c14d833af5fc409c0,0.0,11,0.162,-4.296,1,75,0.395,149.989,4,0.832
59,It's Beginning To Look A Lot Like Christmas,Michael Bublé,2961238,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2018-11-23,2018-11-30,0.907,Christmas,0.35,206347,0.232,False,https://i.scdn.co/image/324c829e2b694f22077e7bf3e6c754dc1df7ab1c,9.21e-06,4,0.292,-11.042,1,72,0.0331,93.269,3,0.381
60,A Holly Jolly Christmas - Single Version,Burl Ives,2896141,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2018-11-23,2018-11-30,0.616,Have A Holly Jolly Christmas,0.674,135533,0.37,False,https://i.scdn.co/image/f65186048081b5b248453f4a54b96430f27fbbfa,0.0,0,0.0781,-12.937,1,70,0.0309,140.352,4,0.862
61,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2888915,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,2018-11-23,2018-11-30,0.881,Christmas Songs By Sinatra,0.603,155600,0.321,False,https://i.scdn.co/image/75793efffeb8a8a1baa960ed46f73f1b47e47f92,0.0,2,0.34,-11.489,1,87,0.0599,143.104,4,0.844
62,Last Christmas,Wham!,2885619,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2018-11-23,2018-11-30,0.189,LAST CHRISTMAS,0.735,262960,0.478,False,https://i.scdn.co/image/43ce99ddb562a37725f7028183a64d522f5c5ff5,2.48e-06,2,0.355,-12.472,1,79,0.0293,107.682,4,0.947
63,High Hopes,Panic! At The Disco,2874153,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-11-23,2018-11-30,0.193,Pray For The Wicked,0.579,190947,0.904,False,https://i.scdn.co/image/c9c0ba55b658fcd567e2e1d71705fb24f617a2f6,0.0,5,0.064,-2.729,1,92,0.0618,82.014,4,0.681
64,In My Feelings,Drake,2865343,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-11-23,2018-11-30,0.0589,Scorpion,0.835,217925,0.626,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,6e-05,1,0.396,-5.833,1,90,0.125,91.03,4,0.35
65,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2833811,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-11-23,2018-11-30,0.00552,STAY DANGEROUS,0.745,237240,0.346,True,https://i.scdn.co/image/761cec22194f08f4689e9dc88c28734074bb2848,0.0,1,0.0881,-7.709,1,83,0.331,203.911,4,0.112
66,I Fall Apart,Post Malone,2832120,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-11-23,2018-11-30,0.0689,Stoney (Deluxe),0.556,223347,0.538,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,8,0.196,-5.408,0,87,0.0382,143.95,4,0.291
67,Ruin My Life,Zara Larsson,2801083,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2018-11-23,2018-11-30,0.423,Ruin My Life,0.665,190932,0.699,True,https://i.scdn.co/image/485ce84e89337e377907c71d38179b4eae13c426,0.0,11,0.0969,-5.265,1,90,0.0578,124.896,4,0.585
68,Noticed,Lil Mosey,2788705,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2018-11-23,2018-11-30,0.462,Northsbest,0.699,165000,0.558,True,https://i.scdn.co/image/28ce495097a8eb6ea014f139c58ae1f3d8379966,0.0,11,0.116,-7.622,1,85,0.0603,79.992,4,0.493
69,Do They Know It's Christmas? - 1984 Version,Band Aid,2771919,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,2018-11-23,2018-11-30,0.164,Do They Know It's Christmas?,0.599,222533,0.642,False,https://i.scdn.co/image/3e9467aa718983458ef971dff1385b2ae59a8c7e,3.33e-05,0,0.0992,-6.936,1,84,0.0363,115.412,4,0.349
70,I Love It (& Lil Pump),Kanye West,2768231,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2018-11-23,2018-11-30,0.0114,I Love It,0.901,127947,0.522,True,https://i.scdn.co/image/e661a3ef9ac3b96693c1c2447908b7ed8f19dd30,0.0,2,0.259,-8.304,1,88,0.33,104.053,4,0.329
71,rockstar (feat. 21 Savage),Post Malone,2758596,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-11-23,2018-11-30,0.117,beerbongs & bentleys,0.587,218147,0.535,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,6.56e-05,5,0.131,-6.09,0,90,0.0898,159.847,4,0.14
72,changes,XXXTENTACION,2745130,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-11-23,2018-11-30,0.883,?,0.669,121887,0.308,False,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.0,11,0.0984,-10.068,1,88,0.029,64.934,4,0.52
73,I Like It,Cardi B,2713999,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-11-23,2018-11-30,0.099,Invasion of Privacy,0.816,253390,0.726,True,https://i.scdn.co/image/af948fc4cc3f16f7b9afcfa31a91ad3a2f460e8c,0.0,5,0.372,-3.998,0,90,0.129,136.048,4,0.65
74,Holly Jolly Christmas,Michael Bublé,2709987,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2018-11-23,2018-11-30,0.865,Christmas,0.647,119787,0.465,False,https://i.scdn.co/image/324c829e2b694f22077e7bf3e6c754dc1df7ab1c,0.0,7,0.0882,-8.308,1,75,0.0428,151.251,4,0.699
75,The Christmas Song (Merry Christmas To You),Nat King Cole,2678780,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,2018-11-23,2018-11-30,0.92,The Christmas Song (Expanded Edition),0.319,192160,0.21,False,https://i.scdn.co/image/a1275785652e5a79ff908f2e648e56fb2529b60c,8.06e-05,1,0.138,-15.231,1,82,0.0341,78.696,4,0.209
76,White Christmas,Bing Crosby,2665641,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2018-11-23,2018-11-30,0.673,Holiday Inn (Original Motion Picture Soundtrack),0.317,177480,0.158,False,https://i.scdn.co/image/64ff39f86092e2292591a57a2ff0ed65aeb36a92,0.353,9,0.338,-16.485,1,85,0.0381,130.503,3,0.247
77,Psycho (feat. Ty Dolla $ign),Post Malone,2662623,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-11-23,2018-11-30,0.58,beerbongs & bentleys,0.739,221440,0.559,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,8,0.112,-8.011,1,88,0.117,140.124,4,0.439
78,Youngblood,5 Seconds of Summer,2657163,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-11-23,2018-11-30,0.0169,Youngblood (Deluxe),0.596,203418,0.854,False,https://i.scdn.co/image/43a3f743ba37f31cebad8507d5d8196525bb2251,0.0,7,0.124,-5.114,0,86,0.463,120.274,4,0.152
79,Bad Liar,Imagine Dragons,2635750,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2018-11-23,2018-11-30,0.0722,Origins (Deluxe),0.383,260773,0.637,False,https://i.scdn.co/image/7065c92b97bdb887bcb689935c584e7e60c5946b,0.0,3,0.368,-6.993,1,90,0.0703,177.913,4,0.0827
80,ocean eyes,Billie Eilish,2613745,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2018-11-23,2018-11-30,0.819,Ocean Eyes,0.475,200560,0.37,False,https://i.scdn.co/image/f0e6ee0da0c385cb11b119a351bdbc1efca2cda6,0.0577,4,0.0841,-7.725,0,72,0.0361,144.828,4,0.157
81,BEBE,6ix9ine,2594932,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-11-23,2018-11-30,0.172,BEBE,0.635,217822,0.902,True,https://i.scdn.co/image/6850bd102629793dc88d84c7f5c4415b7927200d,0.0,0,0.125,-3.559,1,82,0.109,102.063,4,0.286
82,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,2565699,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,2018-11-23,2018-11-30,0.322,McCartney II (Special Edition),0.774,227653,0.511,False,https://i.scdn.co/image/55b4a5ad1bae16390f9df10a66facfede191349d,0.0,11,0.0672,-8.914,1,88,0.0319,94.736,4,0.771
83,God's Plan,Drake,2529242,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-11-23,2018-11-30,0.0332,Scorpion,0.754,198973,0.449,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,8.29e-05,7,0.552,-9.211,1,90,0.109,77.169,4,0.357
84,Happy Now (feat. Sandro Cavazza),Kygo,2526860,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2018-11-23,2018-11-30,0.374,Happy Now (feat. Sandro Cavazza),0.693,211362,0.575,False,https://i.scdn.co/image/e4d4c09afb3c186edf28dd4f9c055f1faeebcfc2,0.0,9,0.252,-6.998,1,89,0.0801,117.999,4,0.492
85,New Patek,Lil Uzi Vert,2524462,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud,2018-11-23,2018-11-30,0.0367,New Patek,0.85,343099,0.785,True,https://i.scdn.co/image/6cd03e0a212add192512b2b728ec1daba7b08b70,0.0,8,0.155,-4.963,0,82,0.345,145.063,4,0.718
86,God is a woman,Ariana Grande,2495725,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-11-23,2018-11-30,0.0233,Sweetener,0.602,197547,0.658,True,https://i.scdn.co/image/64414f252b388c08d7c4f3c3d3fdddaf0b003382,6e-05,1,0.237,-5.934,1,88,0.0558,145.031,4,0.268
87,Mistletoe,Justin Bieber,2489842,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2018-11-23,2018-11-30,0.498,Under The Mistletoe (Deluxe Edition),0.658,182947,0.56,False,https://i.scdn.co/image/a3170fcc8ebc56e4f66230a359467345fd3e121d,0.0,6,0.0794,-9.049,0,88,0.0467,161.994,4,0.854
88,Take One,Kodak Black,2453150,https://open.spotify.com/track/6fI3tBVND8zUXZi9rr2Yps,2018-11-23,2018-11-30,0.123,Take One,0.657,165517,0.613,True,https://i.scdn.co/image/1630471d1a97b56663ef87d84a3bb9717faf4f07,0.0,1,0.314,-7.308,1,74,0.465,174.027,4,0.485
89,YOSEMITE,Travis Scott,2396599,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-11-23,2018-11-30,0.283,ASTROWORLD,0.785,150043,0.554,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,3.4e-06,0,0.116,-6.571,1,86,0.0409,128.047,4,0.144
90,STARGAZING,Travis Scott,2383086,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-11-23,2018-11-30,0.00947,ASTROWORLD,0.487,270715,0.789,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,4.05e-06,8,0.189,-3.69,1,85,0.044,150.007,4,0.0564
91,REEL IT IN,Aminé,2378955,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,2018-11-23,2018-11-30,0.073,ONEPOINTFIVE,0.754,121347,0.342,True,https://i.scdn.co/image/199a7a8734d53f439a09acdca39086e0593b4d3f,0.0,10,0.193,-8.677,0,83,0.0991,128.981,4,0.423
92,WORKIN ME,Quavo,2375946,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4,2018-11-23,2018-11-30,0.205,QUAVO HUNCHO,0.792,169657,0.657,True,https://i.scdn.co/image/5ea5055922b446ee9c295af769eaed8e1cb590ff,4.1e-06,8,0.196,-4.245,1,69,0.191,169.969,4,0.228
